RANDOM ,PRODUCT ID,CUSTOMER ID,RETURN DATE,RETURN CONDITION,RETURN REASON,TRANSACTION ID,RETURN TYPE,CITY,SELLER ID,LABEL,ITEM SOLD OUT COUNT,ITEMS RETURN COUNT,ITEM TYPE,RETURN REQUEST,PRE VERIFICATION,CUSTOMER COMPLAINT
0.084003001,4571804,6722000,11-01-2023,Used,Incorrect item,10311,in-person,Bangalore,3452,Fraudulent,9,2,Clothing,Accepted,Completed,Wrong items delivered
0.377658508,4580813,6722000,15-01-2023,Used,Incorrect item,10312,in-person,Bangalore,5678,Fraudulent,10,4,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.105396433,4589822,6722000,15-01-2023,Used,Incorrect item,10313,in-person,Bangalore,5679,Fraudulent,2,2,Clothing,Accepted,Completed,Wrong items delivered
0.905791949,4598831,6743000,16-01-2023,Damaged,Defective item,10314,mail,Jaipur,4657,Not Fraudulent,1,0,Sports Fitness,Not Accepted,Not Completed,Satisfied
0.372772889,4607840,6746000,16-01-2023,Used,Incorrect item,10315,in-person,Bangalore,4738,Fraudulent,10,5,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.980376299,4616849,6749000,16-01-2023,Damaged,Defective item,10316,mail,Jaipur,1212,Not Fraudulent,2,2,Sports Fitness,Not Accepted,Not Completed,Wrong items delivered
0.435887022,4625858,6752000,16-01-2023,Used,Incorrect item,10317,in-person,Bangalore,1212,Fraudulent,6,6,Bags Wallet Luggage,Accepted,Completed,Always gets wrong item and poor quality products as well
0.420063155,4634867,6755000,16-01-2023,Used,Incorrect item,10318,in-person,Bangalore,1212,Fraudulent,2,0,Bags Wallet Luggage,Accepted,Completed,Satisfied
0.222982361,4643876,6758000,16-01-2023,Used,Incorrect item,10319,in-person,Bangalore,7141,Fraudulent,1,1,Shoes and Footwear,Accepted,Completed,Getting wrong color and sizes
0.858828819,4652885,6761000,16-01-2023,Damaged,Defective item,10320,mail,Jaipur,7141,Not Fraudulent,3,0,Sports Fitness,Not Accepted,Not Completed,Satisfied
0.526540419,4661894,6764000,16-01-2023,New,Missing item,10321,in-person,Mumbai,6981,Not Fraudulent,9,2,Bags Wallet Luggage,Not Accepted,Not Completed,Wrong items delivered
0.762466588,4670903,6767000,31-01-2023,Damaged,Defective item,10322,mail,Jaipur,3452,Not Fraudulent,8,6,Electronic Gadgets,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.215025111,4679912,6770000,31-01-2023,Used,Incorrect item,10323,in-person,Bangalore,5678,Fraudulent,5,2,Shoes and Footwear,Accepted,Completed,Wrong items delivered
0.623435107,4688921,7199000,31-01-2023,New,Missing item,10324,mail,Mumbai,5679,Not Fraudulent,5,1,Electronic Gadgets,Not Accepted,Not Completed,Getting wrong color and sizes
0.38564388,4697930,7202000,31-01-2023,Used,Incorrect item,10325,in-person,Bangalore,4657,Fraudulent,5,1,Shoes and Footwear,Accepted,Completed,Getting wrong color and sizes
0.541740338,4706939,7205000,31-01-2023,New,Missing item,10326,in-person,Mumbai,4738,Not Fraudulent,1,1,Bags Wallet Luggage,Not Accepted,Not Completed,Getting wrong color and sizes
0.820580991,4715948,7364000,31-01-2023,Damaged,Defective item,10327,mail,Jaipur,1212,Not Fraudulent,9,1,Sports Fitness,Not Accepted,Not Completed,Getting wrong color and sizes
0.090618887,4724957,7211000,31-01-2023,Used,Incorrect item,10328,in-person,Bangalore,1212,Fraudulent,8,0,Clothing,Accepted,Completed,Satisfied
0.184493057,4733966,7214000,31-01-2023,Used,Incorrect item,10329,in-person,Bangalore,1212,Fraudulent,2,1,Clothing,Accepted,Completed,Getting wrong color and sizes
0.554341266,4742975,7217000,31-01-2023,New,Missing item,10330,in-person,Mumbai,7141,Not Fraudulent,1,1,Bags Wallet Luggage,Not Accepted,Not Completed,Getting wrong color and sizes
0.920738886,4751984,7220000,31-01-2023,Damaged,Defective item,10331,mail,Jaipur,7141,Not Fraudulent,3,1,Sports Fitness,Not Accepted,Not Completed,Getting wrong color and sizes
0.377446306,4760993,7223000,31-01-2023,Used,Incorrect item,10332,in-person,Bangalore,7141,Fraudulent,4,3,Shoes and Footwear,Accepted,Completed,Wrong items delivered
0.753783959,4770002,7226000,24-01-2023,Damaged,Defective item,10333,mail,Jaipur,7141,Not Fraudulent,4,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.465801064,4779011,7229000,25-01-2023,Used,Incorrect item,10334,in-person,Bangalore,7141,Not Fraudulent,4,2,Bags Wallet Luggage,Accepted,Completed,Wrong items delivered
0.911559991,4788020,7229163.636,26-01-2023,Damaged,Defective item,10335,mail,Jaipur,7141,Not Fraudulent,1,0,Sports Fitness,Not Accepted,Not Completed,Satisfied
0.206781582,4797029,7229327.273,27-01-2023,Used,Incorrect item,10336,in-person,Bangalore,7141,Fraudulent,5,2,Shoes and Footwear,Accepted,Completed,Wrong items delivered
0.046421194,4806038,7229490.909,28-01-2023,Used,Incorrect item,10337,in-person,Bangalore,7141,Fraudulent,2,2,Clothing,Accepted,Completed,Wrong items delivered
0.154646196,4815047,7229654.545,26-01-2023,Used,Incorrect item,10338,in-person,Bangalore,7141,Fraudulent,6,2,Clothing,Accepted,Completed,Wrong items delivered
0.731198796,4824056,7229818.182,26-01-2023,New,Missing item,10339,mail,Mumbai,7141,Not Fraudulent,4,2,Electronic Gadgets,Not Accepted,Not Completed,Wrong items delivered
0.13017661,4833065,6812000,26-01-2023,Used,Incorrect item,10340,in-person,Bangalore,7141,Fraudulent,4,2,Clothing,Accepted,Completed,Wrong items delivered
0.957676697,4842074,6710000,26-01-2023,Damaged,Defective item,10341,mail,Jaipur,7141,Not Fraudulent,5,4,Sports Fitness,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.36999902,4851083,6713000,26-01-2023,Used,Incorrect item,10342,in-person,Bangalore,7141,Fraudulent,10,9,Shoes and Footwear,Accepted,Completed,Extremely poor quality products
0.063573429,4860092,6716000,26-01-2023,Used,Incorrect item,10343,in-person,Bangalore,,Fraudulent,1,0,Clothing,Accepted,Completed,Satisfied
0.119950228,4869101,6719000,22-01-2023,Used,Incorrect item,10344,in-person,Bangalore,,Fraudulent,6,3,Clothing,Accepted,Completed,Wrong items delivered
0.702884152,4878110,6722000,22-01-2023,New,Missing item,10345,mail,Mumbai,,Not Fraudulent,5,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.632033674,4887119,6722000,22-01-2023,New,Missing item,10346,mail,Mumbai,3452,Not Fraudulent,1,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.247021367,4896128,6722000,22-01-2023,Used,Incorrect item,10347,in-person,Bangalore,3452,Fraudulent,3,3,Shoes and Footwear,Accepted,Completed,Wrong items delivered
0.50722688,4905137,6722000,22-01-2023,New,Missing item,10348,in-person,Mumbai,3452,Not Fraudulent,4,4,Bags Wallet Luggage,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.20378925,4914146,6722000,22-01-2023,Used,Incorrect item,10349,in-person,Bangalore,3452,Fraudulent,2,1,Shoes and Footwear,Accepted,Completed,Getting wrong color and sizes
0.023200773,4923155,6722000,22-01-2023,Used,Incorrect item,10350,in-person,Bangalore,3452,Fraudulent,9,7,Clothing,Accepted,Completed,Always gets wrong item and poor quality products as well
0.418403049,4932164,6722000,22-01-2023,Used,Incorrect item,10351,in-person,Bangalore,3452,Fraudulent,1,0,Bags Wallet Luggage,Accepted,Completed,Satisfied
0.993918766,4941173,6743000,22-01-2023,Damaged,Defective item,10352,mail,Jaipur,3452,Not Fraudulent,4,0,Sports Fitness,Not Accepted,Not Completed,Satisfied
0.218642627,4950182,6746000,22-01-2023,Used,Incorrect item,10353,in-person,Bangalore,3452,Fraudulent,4,4,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.076055012,4959191,6749000,22-01-2023,Used,Incorrect item,10354,in-person,Bangalore,3452,Fraudulent,4,3,Clothing,Accepted,Completed,Wrong items delivered
0.274592791,4968200,6752000,22-01-2023,Used,Incorrect item,10355,in-person,Bangalore,3452,Fraudulent,8,4,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.803393581,4977209,6755000,23-01-2023,Damaged,Defective item,10356,mail,Jaipur,3452,Not Fraudulent,7,3,Sports Fitness,Not Accepted,Not Completed,Wrong items delivered
0.795287027,4986218,6758000,22-01-2023,Damaged,Defective item,10357,mail,Jaipur,3452,Not Fraudulent,3,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.064323216,4995227,6761000,22-01-2023,Used,Incorrect item,10358,in-person,Bangalore,3452,Fraudulent,7,1,Clothing,Accepted,Completed,Getting wrong color and sizes
0.630726522,5004236,6764000,22-01-2023,New,Missing item,10359,mail,Mumbai,3452,Not Fraudulent,1,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.278404121,5013245,6767000,22-01-2023,Used,Incorrect item,10360,in-person,Bangalore,3452,Fraudulent,6,6,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.727447683,5022254,6770000,22-01-2023,New,Missing item,10361,mail,Mumbai,3452,Not Fraudulent,5,4,Electronic Gadgets,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.043044728,5031263,6791000,22-01-2023,Used,Incorrect item,10362,in-person,Bangalore,7141,Fraudulent,2,2,Clothing,Accepted,Completed,Wrong items delivered
0.463705611,5040272,6806000,22-01-2023,Used,Incorrect item,10363,in-person,Bangalore,6981,Not Fraudulent,10,2,Bags Wallet Luggage,Accepted,Completed,Wrong items delivered
0.167856313,5049281,6809000,22-01-2023,Used,Incorrect item,10364,in-person,Bangalore,3452,Fraudulent,10,1,Clothing,Accepted,Completed,Getting wrong color and sizes
0.021140223,5058290,6812000,22-01-2023,Used,Incorrect item,10365,in-person,Bangalore,5678,Fraudulent,9,0,Clothing,Accepted,Completed,Satisfied
0.760459922,5067299,6710000,22-01-2023,Damaged,Defective item,10366,mail,Jaipur,5679,Not Fraudulent,7,5,Electronic Gadgets,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.454641295,5076308,6713000,22-01-2023,Used,Incorrect item,10367,in-person,Bangalore,4657,Not Fraudulent,1,1,Bags Wallet Luggage,Accepted,Completed,Getting wrong color and sizes
0.256478886,5085317,6716000,22-01-2023,Used,Incorrect item,10368,in-person,Bangalore,4738,Fraudulent,10,6,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.619316658,5094326,6719000,23-01-2023,New,Missing item,10369,mail,Mumbai,1212,Not Fraudulent,3,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.478869325,5103335,6722000,22-01-2023,Used,Incorrect item,10370,in-person,Bangalore,1212,Not Fraudulent,3,1,Bags Wallet Luggage,Accepted,Completed,Getting wrong color and sizes
0.03740945,5112344,6722000,22-01-2023,Used,Incorrect item,10371,in-person,Bangalore,1212,Fraudulent,2,0,Clothing,Accepted,Completed,Satisfied
0.398862776,5121353,6722000,22-01-2023,Used,Incorrect item,10372,in-person,Bangalore,7141,Fraudulent,7,6,Shoes and Footwear,Accepted,Completed,Always gets wrong item and poor quality products as well
0.956282168,5130362,6722000,22-01-2023,Damaged,Defective item,10373,mail,Jaipur,7141,Not Fraudulent,3,3,Sports Fitness,Not Accepted,Not Completed,Wrong items delivered
0.570853535,5139371,6722000,22-01-2023,New,Missing item,10374,mail,Mumbai,6981,Not Fraudulent,4,3,Bags Wallet Luggage,Not Accepted,Not Completed,Wrong items delivered
0.558279816,5148380,6722000,22-01-2023,New,Missing item,10375,in-person,Mumbai,3452,Not Fraudulent,1,1,Bags Wallet Luggage,Not Accepted,Not Completed,Getting wrong color and sizes
0.604134697,5157389,6722000,22-01-2023,New,Missing item,10376,mail,Mumbai,5678,Not Fraudulent,3,3,Electronic Gadgets,Not Accepted,Not Completed,Wrong items delivered
0.905725294,5166398,6743000,22-01-2023,Damaged,Defective item,10377,mail,Jaipur,5679,Not Fraudulent,4,4,Sports Fitness,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.971098961,5175407,6746000,22-01-2023,Damaged,Defective item,10378,mail,Jaipur,4657,Not Fraudulent,9,8,Sports Fitness,Not Accepted,Not Completed,Extremely poor quality products
0.463197708,5184416,6749000,22-01-2023,Used,Incorrect item,10379,in-person,Bangalore,4738,Not Fraudulent,10,2,Bags Wallet Luggage,Accepted,Completed,Wrong items delivered
0.841434497,5193425,6752000,22-01-2023,Damaged,Defective item,10380,mail,Jaipur,1212,Not Fraudulent,5,5,Sports Fitness,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.123962896,5202434,6755000,22-01-2023,Used,Incorrect item,10381,in-person,Bangalore,1212,Fraudulent,5,0,Clothing,Accepted,Completed,Satisfied
0.582260909,5211443,6758000,23-01-2023,New,Missing item,10382,mail,Mumbai,1212,Not Fraudulent,3,0,Bags Wallet Luggage,Not Accepted,Not Completed,Satisfied
0.832928668,5220452,6761000,22-01-2023,Damaged,Defective item,10383,mail,Jaipur,7141,Not Fraudulent,1,0,Sports Fitness,Not Accepted,Not Completed,Satisfied
0.79942264,5229461,6764000,22-01-2023,Damaged,Defective item,10384,mail,Jaipur,7141,Not Fraudulent,1,1,Electronic Gadgets,Not Accepted,Not Completed,Getting wrong color and sizes
0.705550888,5238470,6767000,22-01-2023,New,Missing item,10385,mail,Mumbai,6981,Not Fraudulent,3,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.69355066,5247479,6770000,22-01-2023,New,Missing item,10386,mail,Mumbai,3452,Not Fraudulent,5,2,Electronic Gadgets,Not Accepted,Not Completed,Wrong items delivered
0.575109181,5256488,6773000,22-01-2023,New,Missing item,10387,mail,Mumbai,5678,Not Fraudulent,8,1,Bags Wallet Luggage,Not Accepted,Not Completed,Getting wrong color and sizes
0.657041462,5265497,6776000,22-01-2023,New,Missing item,10388,mail,Mumbai,5679,Not Fraudulent,2,0,Electronic Gadgets,Not Accepted,Not Completed,Satisfied
0.186665408,5274506,6779000,22-01-2023,Used,Incorrect item,10389,in-person,Bangalore,4657,Fraudulent,10,10,Clothing,Accepted,Completed,Extremely poor quality products
0.19355105,5283515,6779000,22-01-2023,Used,Incorrect item,10390,in-person,Bangalore,4738,Fraudulent,9,2,Clothing,Accepted,Completed,Wrong items delivered
0.32510562,5292524,6779000,22-01-2023,Used,Incorrect item,10391,in-person,Bangalore,1212,Fraudulent,1,0,Shoes and Footwear,Accepted,Completed,Satisfied
0.166517262,5301533,6779000,22-01-2023,Used,Incorrect item,10392,in-person,Bangalore,1212,Fraudulent,7,0,Clothing,Accepted,Completed,Satisfied
0.797729979,5310542,6779000,22-01-2023,Damaged,Defective item,10393,mail,Jaipur,1212,Not Fraudulent,6,1,Electronic Gadgets,Not Accepted,Not Completed,Getting wrong color and sizes
0.329194847,5319551,6779000,22-01-2023,Used,Incorrect item,10394,in-person,Bangalore,7141,Fraudulent,1,1,Shoes and Footwear,Accepted,Completed,Getting wrong color and sizes
0.67620409,5328560,6797000,22-01-2023,New,Missing item,10395,mail,Mumbai,4657,Not Fraudulent,4,4,Electronic Gadgets,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
0.41952339,5337569,6800000,22-01-2023,Used,Incorrect item,10396,in-person,Bangalore,4657,Fraudulent,7,6,Bags Wallet Luggage,Accepted,Completed,Always gets wrong item and poor quality products as well
0.980384029,5346578,6803000,22-01-2023,Damaged,Defective item,10397,mail,Jaipur,4657,Not Fraudulent,10,10,Sports Fitness,Not Accepted,Not Completed,Extremely poor quality products
0.198509984,5355587,6806000,22-01-2023,Used,Incorrect item,10398,in-person,Bangalore,4657,Fraudulent,6,0,Clothing,Accepted,Completed,Satisfied
0.671799971,5364596,6809000,22-01-2023,New,Missing item,10399,mail,Mumbai,4657,Not Fraudulent,7,7,Electronic Gadgets,Not Accepted,Not Completed,Always gets wrong item and poor quality products as well
